DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Georgia,2020,2.597,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Georgia,2021,6.894,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Georgia,2022,0.519,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Croatia,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Croatia,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Croatia,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Croatia,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Croatia,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Croatia,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Croatia,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Croatia,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Croatia,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Croatia,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Hungary,2014,5200.997,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Hungary,2015,3642.926,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Hungary,2016,4342.704,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Hungary,2017,3181.522,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Hungary,2018,2598.206,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Hungary,2019,2710.898,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Hungary,2020,2198.068,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Hungary,2021,3931.301,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Hungary,2022,1340.607,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Hungary,2023,962.678,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ireland,2014,4.618,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ireland,2015,13.266,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ireland,2016,18.550,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ireland,2017,7.882,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ireland,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ireland,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ireland,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ireland,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ireland,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ireland,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Iceland,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Iceland,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Iceland,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Iceland,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Iceland,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Iceland,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Iceland,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Iceland,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Iceland,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Iceland,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Italy,2014,2753.981,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Italy,2015,3050.039,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Italy,2016,2947.328,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Italy,2017,2724.016,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Italy,2018,2901.487,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Italy,2019,2333.226,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Italy,2020,2438.451,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Italy,2021,2101.760,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Italy,2022,2753.304,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Italy,2023,2003.834,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Lithuania,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Lithuania,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Lithuania,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Lithuania,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Lithuania,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Lithuania,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Lithuania,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Lithuania,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Lithuania,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Lithuania,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Luxembourg,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Luxembourg,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Luxembourg,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Luxembourg,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Luxembourg,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Luxembourg,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Luxembourg,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Luxembourg,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Luxembourg,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Luxembourg,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Latvia,2014,40.270,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Latvia,2015,13.283,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Latvia,2016,39.533,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Latvia,2017,39.326,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Latvia,2018,68.694,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Latvia,2019,31.891,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Latvia,2020,30.435,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Latvia,2021,58.155,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Latvia,2022,45.014,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Latvia,2023,0.366,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Moldova,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Moldova,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Moldova,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Moldova,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Moldova,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Moldova,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Moldova,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Moldova,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Moldova,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Moldova,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Montenegro,2014,71.633,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Montenegro,2015,148.383,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Montenegro,2016,110.647,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Montenegro,2017,256.242,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Montenegro,2018,246.424,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Montenegro,2019,317.494,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Montenegro,2020,224.975,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Montenegro,2021,413.294,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Montenegro,2022,682.098,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Montenegro,2023,551.092,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2015,18.533,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2016,11.567,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2017,10.103,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2018,6.597,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2019,5.567,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2020,3.676,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2021,1.180,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2022,149.026,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2023,164.527,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2014,5085.056,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2015,984.777,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2016,618.899,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2017,1023.331,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2018,421.255,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2019,683.518,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2020,2189.064,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2021,410.328,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2022,1266.422,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2023,3835.572,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2014,12551.333,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2015,8773.444,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2016,7118.667,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2017,585.417,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2018,880.760,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2019,616.414,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2020,359.199,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2021,637.121,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2022,656.901,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2023,468.942,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2014,123775.050,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2015,123190.232,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2016,125892.603,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2017,108363.862,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2018,93821.220,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2019,86419.353,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2020,88403.738,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2021,106914.272,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2022,93413.911,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2023,93733.676,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2020,560.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2023,0.000,,
