freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,LAST UPDATE
Annual,Imports,Peat and peat products,Gigawatt-hour,Portugal,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Portugal,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Portugal,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Portugal,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Portugal,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Portugal,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Portugal,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Romania,2014,83.017,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Romania,2015,87.9,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Romania,2016,95.225,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Romania,2017,122.096,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Romania,2018,159.042,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Romania,2019,171.096,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Romania,2020,186.617,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Romania,2021,191.703,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Romania,2022,198.581,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Romania,2023,167.807,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Serbia,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Serbia,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Serbia,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Serbia,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Serbia,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Serbia,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Serbia,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Serbia,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Serbia,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Serbia,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Sweden,2014,395.389,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Sweden,2015,294.744,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Sweden,2016,204.883,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Sweden,2017,265.989,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Sweden,2018,348.661,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Sweden,2019,215.667,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Sweden,2020,35.944,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Sweden,2021,25.161,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Sweden,2022,17.972,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Sweden,2023,7.189,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovenia,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovenia,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovenia,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovenia,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovenia,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovenia,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovenia,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovenia,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovenia,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovenia,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovakia,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovakia,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovakia,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovakia,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovakia,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovakia,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovakia,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovakia,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovakia,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Slovakia,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Türkiye,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Türkiye,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Türkiye,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Türkiye,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Türkiye,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Türkiye,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Türkiye,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Türkiye,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Türkiye,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Türkiye,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Ukraine,2014,63.367,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Ukraine,2015,32.343,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Ukraine,2016,45.82,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Ukraine,2017,48.515,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Ukraine,2018,59.296,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Ukraine,2019,94.442,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Ukraine,2020,114.679,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,United Kingdom,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,United Kingdom,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,United Kingdom,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,United Kingdom,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,United Kingdom,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,United Kingdom,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Kosovo*,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Kosovo*,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Kosovo*,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Kosovo*,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Kosovo*,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Kosovo*,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Kosovo*,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Kosovo*,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Kosovo*,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Gigawatt-hour,Kosovo*,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Albania,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Albania,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Albania,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Albania,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Albania,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Albania,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Albania,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Albania,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Albania,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Albania,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Austria,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Austria,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Austria,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Austria,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Austria,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Austria,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Austria,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Austria,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Austria,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Austria,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Belgium,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Belgium,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Belgium,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Belgium,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Belgium,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Belgium,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Belgium,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Belgium,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Belgium,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Belgium,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bulgaria,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bulgaria,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bulgaria,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bulgaria,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bulgaria,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bulgaria,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bulgaria,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bulgaria,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bulgaria,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Bulgaria,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Cyprus,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Cyprus,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Cyprus,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Cyprus,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Cyprus,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Cyprus,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Cyprus,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Cyprus,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Cyprus,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Cyprus,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Czechia,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Czechia,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Czechia,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Czechia,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Czechia,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Czechia,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Czechia,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Czechia,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Czechia,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Czechia,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Germany,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Germany,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Germany,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Germany,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Germany,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Germany,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Germany,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Germany,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Germany,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Germany,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Denmark,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Denmark,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Denmark,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Denmark,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Denmark,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Denmark,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Denmark,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Denmark,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Denmark,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Denmark,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Estonia,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Estonia,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Estonia,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Estonia,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Estonia,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Estonia,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Estonia,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Estonia,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Estonia,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Estonia,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Greece,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Greece,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Greece,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Greece,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Greece,2018,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Greece,2019,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Greece,2020,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Greece,2021,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Greece,2022,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Greece,2023,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Spain,2014,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Spain,2015,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Spain,2016,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Spain,2017,0.0,16/12/24 23:00:00
Annual,Imports,Peat and peat products,Thousand tonnes of oil equivalent,Spain,2018,0.0,16/12/24 23:00:00
