geo,TIME_PERIOD,OBS_VALUE,LAST UPDATE,unit
Türkiye,2020,638349.1,17/11/25 23:00:00,"Current prices, million euro"
Türkiye,2021,707145.8,17/11/25 23:00:00,"Current prices, million euro"
Türkiye,2022,880351.2,17/11/25 23:00:00,"Current prices, million euro"
Türkiye,2023,1051699.7,17/11/25 23:00:00,"Current prices, million euro"
Türkiye,2024,1253386.7,17/11/25 23:00:00,"Current prices, million euro"
Ukraine,2015,82203.6,17/11/25 23:00:00,"Current prices, million euro"
Ukraine,2016,84254.1,17/11/25 23:00:00,"Current prices, million euro"
Ukraine,2017,99198.6,17/11/25 23:00:00,"Current prices, million euro"
Ukraine,2018,110834.0,17/11/25 23:00:00,"Current prices, million euro"
Ukraine,2019,137528.0,17/11/25 23:00:00,"Current prices, million euro"
Ukraine,2020,136595.3,17/11/25 23:00:00,"Current prices, million euro"
Ukraine,2021,168960.3,17/11/25 23:00:00,"Current prices, million euro"
Ukraine,2022,154006.3,17/11/25 23:00:00,"Current prices, million euro"
Ukraine,2023,167632.0,17/11/25 23:00:00,"Current prices, million euro"
United Kingdom,2015,2644716.5,17/11/25 23:00:00,"Current prices, million euro"
United Kingdom,2016,2434119.2,17/11/25 23:00:00,"Current prices, million euro"
United Kingdom,2017,2359789.9,17/11/25 23:00:00,"Current prices, million euro"
United Kingdom,2018,2420897.2,17/11/25 23:00:00,"Current prices, million euro"
United Kingdom,2019,2526615.2,17/11/25 23:00:00,"Current prices, million euro"
Kosovo*,2015,5674.4,17/11/25 23:00:00,"Current prices, million euro"
Kosovo*,2016,6037.3,17/11/25 23:00:00,"Current prices, million euro"
Kosovo*,2017,6356.5,17/11/25 23:00:00,"Current prices, million euro"
Kosovo*,2018,6671.5,17/11/25 23:00:00,"Current prices, million euro"
Kosovo*,2019,7056.2,17/11/25 23:00:00,"Current prices, million euro"
Kosovo*,2020,6771.6,17/11/25 23:00:00,"Current prices, million euro"
Kosovo*,2021,7957.9,17/11/25 23:00:00,"Current prices, million euro"
Kosovo*,2022,8895.7,17/11/25 23:00:00,"Current prices, million euro"
Kosovo*,2023,9680.1,17/11/25 23:00:00,"Current prices, million euro"
Kosovo*,2024,10350.4,17/11/25 23:00:00,"Current prices, million euro"
